longitude;latitude;density
10.27541667;43.67402778;1.515558
10.28180556;43.67402778;0.303642
10.28208333;43.67402778;0.303642
10.30069444;43.67402778;0.303642
10.30097222;43.67402778;0.303642
10.31875;43.67402778;0.54353
10.37763889;43.67402778;0.205392
10.37791667;43.67402778;0.205392
10.42375;43.67402778;0.550635
10.42402778;43.67402778;0.501471
10.42625;43.67402778;0.501471
10.43152778;43.67402778;0.296806
10.43180556;43.67402778;0.296806
10.43847222;43.67402778;0.00474
10.43875;43.67402778;0.00474
10.43902778;43.67402778;0.00474
10.43930556;43.67402778;0.00474
10.43958333;43.67402778;0.00474
10.43986111;43.67402778;0.00474
10.44013889;43.67402778;0.00474
10.44041667;43.67402778;0.00474
10.44069444;43.67402778;0.00474
10.27180556;43.67430556;2.585364
10.27208333;43.67430556;2.585364
10.27236111;43.67430556;2.005886
10.27263889;43.67430556;2.005886
10.27291667;43.67430556;5.190989
10.27319444;43.67430556;5.190989
10.27347222;43.67430556;1.343071
10.27375;43.67430556;1.343071
10.27402778;43.67430556;1.343071
10.27430556;43.67430556;1.343071
10.27458333;43.67430556;1.515558
10.27486111;43.67430556;1.515558
10.27513889;43.67430556;1.515558
10.30125;43.67430556;0.303642
10.30180556;43.67430556;0.303642
10.31013889;43.67430556;0.303642
10.37791667;43.67430556;0.205392
10.37819444;43.67430556;0.205392
10.42347222;43.67430556;0.550635
10.42375;43.67430556;0.550635
10.42402778;43.67430556;0.550635
10.43152778;43.67430556;0.296806
10.43180556;43.67430556;0.296806
10.43847222;43.67430556;0.00474
10.43875;43.67430556;0.00474
10.43902778;43.67430556;0.00474
10.43930556;43.67430556;0.00474
10.43958333;43.67430556;0.00474
10.44013889;43.67430556;0.00474
10.44041667;43.67430556;0.00474
10.44069444;43.67430556;0.00474
10.27208333;43.67458333;2.005886
10.27236111;43.67458333;2.005886
10.27263889;43.67458333;2.005886
10.27291667;43.67458333;5.190989
10.27319444;43.67458333;5.190989
10.27347222;43.67458333;5.190989
10.27375;43.67458333;1.343071
10.27402778;43.67458333;1.343071
10.27430556;43.67458333;1.515558
10.27458333;43.67458333;1.515558
10.27486111;43.67458333;1.515558
10.27541667;43.67458333;1.515558
10.30180556;43.67458333;0.303642
10.30208333;43.67458333;0.303642
10.30347222;43.67458333;0.303642
10.31097222;43.67458333;0.303642
10.42125;43.67458333;0.545568
10.42208333;43.67458333;0.550635
10.42236111;43.67458333;0.550635
10.42347222;43.67458333;0.550635
10.42375;43.67458333;0.550635
10.42402778;43.67458333;0.550635
10.42430556;43.67458333;0.501471
10.43097222;43.67458333;0.296806
10.43125;43.67458333;0.296806
10.43152778;43.67458333;0.296806
10.43625;43.67458333;0.296806
10.43875;43.67458333;0.00474
10.43902778;43.67458333;0.00474
10.43930556;43.67458333;0.00474
10.43958333;43.67458333;0.00474
10.44013889;43.67458333;0.00474
10.44041667;43.67458333;0.00474
10.44069444;43.67458333;0.00474
10.27208333;43.67486111;2.005886
10.27236111;43.67486111;2.005886
10.27263889;43.67486111;2.005886
10.27291667;43.67486111;5.190989
10.27319444;43.67486111;5.190989
10.27347222;43.67486111;5.190989
10.27375;43.67486111;1.343071
10.27402778;43.67486111;1.343071
10.27430556;43.67486111;1.515558
10.27458333;43.67486111;1.515558
10.27486111;43.67486111;1.515558
10.27791667;43.67486111;0.303642
10.27819444;43.67486111;4.340008
10.27847222;43.67486111;4.340008
10.27875;43.67486111;4.340008
10.27902778;43.67486111;4.340008
10.27930556;43.67486111;0.303642
10.30013889;43.67486111;0.303642
10.30041667;43.67486111;0.303642
10.31013889;43.67486111;0.303642
10.31041667;43.67486111;0.303642
10.31069444;43.67486111;0.303642
10.31097222;43.67486111;0.303642
10.31902778;43.67486111;0.303642
10.31930556;43.67486111;0.54353
10.41180556;43.67486111;0.545568
10.41208333;43.67486111;0.545568
10.42125;43.67486111;0.550635
10.42152778;43.67486111;0.550635
10.42180556;43.67486111;0.550635
10.42208333;43.67486111;0.550635
10.42236111;43.67486111;0.550635
10.42263889;43.67486111;0.545568
10.42375;43.67486111;0.550635
10.42402778;43.67486111;0.550635
10.43819444;43.67486111;0.00474
10.43875;43.67486111;0.00474
10.43902778;43.67486111;0.00474
10.43930556;43.67486111;0.00474
10.43958333;43.67486111;0.00474
10.43986111;43.67486111;0.00474
10.44013889;43.67486111;0.00474
10.44041667;43.67486111;0.00474
10.27236111;43.67513889;2.005886
10.27263889;43.67513889;2.005886
10.27291667;43.67513889;2.005886
10.27319444;43.67513889;5.190989
10.27347222;43.67513889;5.190989
10.27375;43.67513889;5.190989
10.27402778;43.67513889;1.515558
10.27430556;43.67513889;1.515558
10.27458333;43.67513889;2.246592
10.27486111;43.67513889;2.246592
10.27513889;43.67513889;2.246592
10.27791667;43.67513889;4.340008
10.27819444;43.67513889;4.340008
10.27847222;43.67513889;4.340008
10.27875;43.67513889;4.340008
10.27902778;43.67513889;4.340008
10.27930556;43.67513889;4.340008
10.28402778;43.67513889;0.303642
10.28430556;43.67513889;0.303642
10.28458333;43.67513889;0.303642
10.31041667;43.67513889;0.303642
10.31902778;43.67513889;0.54353
10.31930556;43.67513889;0.54353
10.31958333;43.67513889;0.54353
10.40569444;43.67513889;0.545568
10.40597222;43.67513889;0.545568
10.40625;43.67513889;0.545568
10.41180556;43.67513889;0.545568
10.41208333;43.67513889;0.545568
10.42125;43.67513889;0.545568
10.42152778;43.67513889;0.545568
10.43263889;43.67513889;0.296806
10.43319444;43.67513889;0.296806
10.43347222;43.67513889;0.296806
10.43375;43.67513889;0.296806
10.43652778;43.67513889;0.296806
10.43875;43.67513889;0.00474
10.43902778;43.67513889;0.00474
10.43930556;43.67513889;0.00474
10.43958333;43.67513889;0.00474
10.43986111;43.67513889;0.00474
10.44013889;43.67513889;0.00474
10.27013889;43.67541667;0.994585
10.27041667;43.67541667;0.994585
10.27069444;43.67541667;0.994585
10.27236111;43.67541667;2.005886
10.27263889;43.67541667;2.005886
10.27291667;43.67541667;2.005886
10.27319444;43.67541667;4.608394
10.27347222;43.67541667;4.608394
10.27375;43.67541667;4.608394
10.27402778;43.67541667;2.246592
10.27430556;43.67541667;2.246592
10.27458333;43.67541667;2.246592
10.27486111;43.67541667;2.246592
10.27513889;43.67541667;2.246592
10.27541667;43.67541667;2.246592
10.27791667;43.67541667;4.340008
10.27819444;43.67541667;4.340008
10.27847222;43.67541667;4.340008
10.27875;43.67541667;4.340008
10.27902778;43.67541667;4.340008
10.27930556;43.67541667;4.340008
10.27958333;43.67541667;4.21236
10.27986111;43.67541667;4.21236
10.28013889;43.67541667;0.303642
10.28402778;43.67541667;0.303642
10.28430556;43.67541667;0.303642
10.28458333;43.67541667;0.303642
10.30430556;43.67541667;0.303642
10.30458333;43.67541667;0.303642
10.31041667;43.67541667;0.303642
10.31819444;43.67541667;0.54353
10.31902778;43.67541667;0.54353
10.31930556;43.67541667;0.54353
10.31958333;43.67541667;0.54353
10.40569444;43.67541667;0.545568
10.40597222;43.67541667;0.545568
10.43902778;43.67541667;0.00474
10.43930556;43.67541667;0.00474
10.43958333;43.67541667;0.00474
10.43986111;43.67541667;0.00474
10.44013889;43.67541667;0.00474
10.44041667;43.67541667;0.00474
10.27013889;43.67569444;0.994585
10.27041667;43.67569444;0.994585
10.27069444;43.67569444;0.994585
10.27097222;43.67569444;0.994585
10.27125;43.67569444;2.382749
10.27152778;43.67569444;2.382749
10.27180556;43.67569444;2.964254
10.27208333;43.67569444;2.964254
10.27236111;43.67569444;3.063535
10.27263889;43.67569444;3.063535
10.27291667;43.67569444;3.063535
10.27319444;43.67569444;4.608394
10.27347222;43.67569444;4.608394
10.27375;43.67569444;4.608394
10.27402778;43.67569444;4.608394
10.27430556;43.67569444;2.246592
10.27458333;43.67569444;2.246592
10.27486111;43.67569444;2.246592
10.27513889;43.67569444;2.246592
10.27541667;43.67569444;2.246592
10.27625;43.67569444;0.303642
10.27652778;43.67569444;0.303642
10.27680556;43.67569444;0.303642
10.27708333;43.67569444;0.303642
10.27736111;43.67569444;0.303642
10.27791667;43.67569444;4.340008
10.27819444;43.67569444;4.340008
10.27847222;43.67569444;4.340008
10.27875;43.67569444;4.340008
10.27902778;43.67569444;4.340008
10.27930556;43.67569444;4.21236
10.27958333;43.67569444;4.21236
10.27986111;43.67569444;4.21236
10.28013889;43.67569444;0.303642
10.30430556;43.67569444;0.303642
10.30458333;43.67569444;0.303642
10.31069444;43.67569444;0.303642
10.31097222;43.67569444;0.303642
10.31125;43.67569444;0.303642
10.31152778;43.67569444;0.303642
10.31597222;43.67569444;0.303642
10.31625;43.67569444;0.303642
10.31680556;43.67569444;0.54353
10.31708333;43.67569444;0.54353
10.31736111;43.67569444;0.54353
10.31763889;43.67569444;0.54353
10.31791667;43.67569444;0.54353
10.31819444;43.67569444;0.54353
10.31847222;43.67569444;0.54353
10.31875;43.67569444;0.54353
10.31930556;43.67569444;0.54353
10.31958333;43.67569444;0.54353
10.34986111;43.67569444;2.862349
10.35013889;43.67569444;2.862349
10.35041667;43.67569444;2.862349
10.35069444;43.67569444;2.862349
10.43013889;43.67569444;0.296806
10.43930556;43.67569444;0.00474
10.43958333;43.67569444;0.00474
10.44013889;43.67569444;0.00474
10.44041667;43.67569444;0.00474
10.26986111;43.67597222;0.994585
10.27013889;43.67597222;0.994585
10.27041667;43.67597222;0.994585
10.27069444;43.67597222;0.994585
10.27097222;43.67597222;2.382749
10.27125;43.67597222;2.382749
10.27152778;43.67597222;2.382749
10.27180556;43.67597222;2.964254
10.27208333;43.67597222;2.964254
10.27236111;43.67597222;2.964254
10.27263889;43.67597222;3.063535
10.27291667;43.67597222;3.063535
10.27319444;43.67597222;3.063535
10.27347222;43.67597222;4.608394
10.27375;43.67597222;4.608394
10.27402778;43.67597222;4.608394
10.27430556;43.67597222;2.246592
10.27458333;43.67597222;2.246592
10.27486111;43.67597222;2.246592
10.27513889;43.67597222;2.246592
10.27597222;43.67597222;3.634193
10.27625;43.67597222;3.634193
10.27652778;43.67597222;3.634193
10.27680556;43.67597222;3.634193
10.27708333;43.67597222;3.634193
10.27736111;43.67597222;3.634193
10.27763889;43.67597222;4.340008
10.27791667;43.67597222;4.340008
10.27819444;43.67597222;4.340008
10.27847222;43.67597222;4.340008
10.27875;43.67597222;4.340008
10.27902778;43.67597222;4.340008
10.27930556;43.67597222;4.21236
10.27958333;43.67597222;4.21236
10.29625;43.67597222;0.303642
10.30180556;43.67597222;0.303642
10.30208333;43.67597222;0.303642
10.30819444;43.67597222;0.303642
10.31041667;43.67597222;0.303642
10.31069444;43.67597222;0.303642
10.31097222;43.67597222;0.303642
10.31125;43.67597222;0.303642
10.31152778;43.67597222;0.303642
10.31458333;43.67597222;0.303642
10.31486111;43.67597222;0.303642
10.31513889;43.67597222;0.303642
10.31541667;43.67597222;0.303642
10.31569444;43.67597222;0.303642
10.31597222;43.67597222;0.303642
10.31819444;43.67597222;0.54353
10.31847222;43.67597222;0.54353
10.31875;43.67597222;0.54353
10.31902778;43.67597222;0.54353
10.31930556;43.67597222;0.54353
10.31958333;43.67597222;0.54353
10.31986111;43.67597222;0.54353
10.32013889;43.67597222;0.54353
10.32041667;43.67597222;0.54353
10.32069444;43.67597222;0.54353
10.34986111;43.67597222;2.862349
10.35013889;43.67597222;2.862349
10.35041667;43.67597222;2.862349
10.35069444;43.67597222;2.862349
10.43930556;43.67597222;0.00474
10.43958333;43.67597222;0.00474
10.43986111;43.67597222;0.00474
10.44013889;43.67597222;0.00474
10.44041667;43.67597222;0.00474
10.26986111;43.67625;0.994585
10.27013889;43.67625;0.994585
10.27041667;43.67625;0.994585
10.27069444;43.67625;0.994585
10.27097222;43.67625;2.382749
10.27125;43.67625;2.382749
10.27152778;43.67625;2.382749
10.27180556;43.67625;2.964254
10.27208333;43.67625;2.964254
10.27236111;43.67625;2.964254
10.27263889;43.67625;3.063535
10.27291667;43.67625;3.063535
10.27319444;43.67625;3.063535
10.27347222;43.67625;4.608394
10.27375;43.67625;4.608394
10.27402778;43.67625;4.608394
10.27430556;43.67625;2.246592
10.27458333;43.67625;2.246592
10.27486111;43.67625;0.140412
10.27513889;43.67625;0.140412
10.27597222;43.67625;3.634193
10.27625;43.67625;3.634193
10.27652778;43.67625;3.634193
10.27680556;43.67625;3.634193
10.27708333;43.67625;3.634193
10.27736111;43.67625;4.340008
10.27763889;43.67625;4.340008
10.27791667;43.67625;4.340008
10.27819444;43.67625;4.340008
10.27847222;43.67625;4.340008
10.27875;43.67625;4.340008
10.27902778;43.67625;4.21236
10.27930556;43.67625;4.21236
10.27958333;43.67625;4.21236
10.27986111;43.67625;4.21236
10.30180556;43.67625;0.303642
10.30819444;43.67625;0.303642
10.31097222;43.67625;0.303642
10.31125;43.67625;0.303642
10.31208333;43.67625;0.303642
10.31236111;43.67625;0.303642
10.31263889;43.67625;0.303642
10.31291667;43.67625;0.303642
10.31319444;43.67625;0.303642
10.31347222;43.67625;0.303642
10.31375;43.67625;0.303642
10.31402778;43.67625;0.303642
10.32041667;43.67625;0.54353
10.32069444;43.67625;0.54353
10.32125;43.67625;0.54353
10.34958333;43.67625;2.862349
10.35069444;43.67625;2.862349
10.35152778;43.67625;0.275034
10.35180556;43.67625;0.275034
10.43097222;43.67625;0.296806
10.43125;43.67625;0.296806
10.43875;43.67625;0.00474
10.43902778;43.67625;0.00474
10.43930556;43.67625;0.00474
10.43958333;43.67625;0.00474
10.43986111;43.67625;0.00474
10.44013889;43.67625;0.00474
10.44041667;43.67625;0.296806
10.26986111;43.67652778;0.255295
10.27041667;43.67652778;0.994585
10.27069444;43.67652778;2.382749
10.27097222;43.67652778;2.382749
10.27125;43.67652778;2.382749
10.27152778;43.67652778;2.964254
10.27180556;43.67652778;2.964254
10.27208333;43.67652778;2.964254
10.27236111;43.67652778;2.964254
10.27263889;43.67652778;3.063535
10.27291667;43.67652778;3.063535
10.27347222;43.67652778;0.140412
10.27486111;43.67652778;0.140412
10.27513889;43.67652778;0.140412
10.27597222;43.67652778;3.634193
10.27625;43.67652778;3.634193
10.27652778;43.67652778;3.634193
10.27680556;43.67652778;3.634193
10.27708333;43.67652778;3.634193
10.27736111;43.67652778;4.59125
10.27763889;43.67652778;4.59125
10.27791667;43.67652778;4.59125
10.27819444;43.67652778;4.59125
10.27847222;43.67652778;4.59125
10.27875;43.67652778;4.59125
10.27902778;43.67652778;4.21236
10.27930556;43.67652778;4.21236
10.27958333;43.67652778;4.21236
10.29319444;43.67652778;0.303642
10.29347222;43.67652778;0.303642
10.29402778;43.67652778;0.303642
10.29541667;43.67652778;0.303642
10.29569444;43.67652778;0.303642
10.29597222;43.67652778;0.303642
10.29625;43.67652778;0.303642
10.29652778;43.67652778;0.303642
10.30430556;43.67652778;0.303642
10.30458333;43.67652778;0.303642
10.31013889;43.67652778;0.303642
10.31041667;43.67652778;0.303642
10.31069444;43.67652778;0.303642
10.31097222;43.67652778;0.303642
10.31125;43.67652778;0.303642
10.31152778;43.67652778;0.303642
10.31180556;43.67652778;0.303642
10.31208333;43.67652778;0.303642
10.32180556;43.67652778;0.54353
10.32208333;43.67652778;0.54353
10.32236111;43.67652778;0.54353
10.32263889;43.67652778;0.54353
10.35041667;43.67652778;2.862349
10.35069444;43.67652778;2.862349
10.35097222;43.67652778;2.862349
10.41486111;43.67652778;0.545568
10.41513889;43.67652778;0.545568
10.41541667;43.67652778;0.545568
10.41569444;43.67652778;0.545568
10.43097222;43.67652778;0.296806
10.43125;43.67652778;0.296806
10.43152778;43.67652778;0.296806
10.43902778;43.67652778;0.00474
10.43930556;43.67652778;0.00474
10.26958333;43.67680556;0.255295
10.26986111;43.67680556;0.255295
10.27013889;43.67680556;0.255295
10.27041667;43.67680556;0.255295
10.27069444;43.67680556;0.255295
10.27125;43.67680556;0.255295
10.27152778;43.67680556;0.255295
10.27375;43.67680556;0.140412
10.27402778;43.67680556;0.140412
10.27430556;43.67680556;0.140412
10.27513889;43.67680556;0.140412
10.27541667;43.67680556;0.140412
10.27569444;43.67680556;0.140412
10.27597222;43.67680556;4.59125
10.27652778;43.67680556;4.59125
10.27680556;43.67680556;3.634193
10.27819444;43.67680556;4.59125
10.27847222;43.67680556;4.59125
10.27875;43.67680556;4.59125
10.27902778;43.67680556;4.21236
10.27930556;43.67680556;4.21236
10.27958333;43.67680556;4.21236
10.29319444;43.67680556;0.303642
10.29347222;43.67680556;0.303642
10.29375;43.67680556;0.303642
10.29402778;43.67680556;0.303642
10.29430556;43.67680556;0.303642
10.29458333;43.67680556;0.303642
10.29486111;43.67680556;0.303642
10.29513889;43.67680556;0.303642
10.29597222;43.67680556;0.303642
10.29625;43.67680556;0.303642
10.29652778;43.67680556;0.303642
10.30347222;43.67680556;0.303642
10.30375;43.67680556;0.303642
10.30652778;43.67680556;0.303642
10.30680556;43.67680556;0.303642
10.30708333;43.67680556;0.303642
10.30736111;43.67680556;0.303642
10.30763889;43.67680556;0.303642
10.30791667;43.67680556;0.303642
10.30847222;43.67680556;0.303642
10.30875;43.67680556;0.303642
10.30930556;43.67680556;0.303642
10.30958333;43.67680556;0.303642
10.30986111;43.67680556;0.303642
10.31013889;43.67680556;0.303642
10.32263889;43.67680556;0.54353
10.32291667;43.67680556;0.54353
10.32319444;43.67680556;0.54353
10.32347222;43.67680556;0.54353
10.34708333;43.67680556;0.70206
10.34791667;43.67680556;0.70206
10.34819444;43.67680556;0.70206
10.34875;43.67680556;0.70206
10.34986111;43.67680556;2.862349
10.35013889;43.67680556;2.862349
10.35069444;43.67680556;2.862349
10.37958333;43.67680556;0.205392
10.38013889;43.67680556;0.205392
10.38041667;43.67680556;0.205392
10.38069444;43.67680556;0.205392
10.41430556;43.67680556;0.545568
10.41486111;43.67680556;0.545568
10.41513889;43.67680556;0.545568
10.41541667;43.67680556;0.545568
10.43763889;43.67680556;0.296806
10.27041667;43.67708333;0.255295
10.27125;43.67708333;0.255295
10.27152778;43.67708333;0.255295
10.27208333;43.67708333;0.255295
10.27236111;43.67708333;0.255295
10.27263889;43.67708333;0.255295
10.27291667;43.67708333;0.255295
10.27402778;43.67708333;0.140412
10.27430556;43.67708333;0.140412
10.27513889;43.67708333;0.140412
10.27541667;43.67708333;0.140412
10.27597222;43.67708333;0.140412
10.27819444;43.67708333;4.59125
10.27847222;43.67708333;4.59125
10.27875;43.67708333;4.59125
10.27902778;43.67708333;4.21236
10.27930556;43.67708333;4.21236
10.28930556;43.67708333;0.303642
10.29347222;43.67708333;0.303642
10.29375;43.67708333;0.303642
10.29402778;43.67708333;0.303642
10.29458333;43.67708333;0.303642
10.29486111;43.67708333;0.303642
10.29513889;43.67708333;0.303642
10.29541667;43.67708333;0.303642
10.29569444;43.67708333;0.303642
10.29597222;43.67708333;0.303642
10.29625;43.67708333;0.303642
10.29652778;43.67708333;0.303642
10.30347222;43.67708333;0.303642
10.30375;43.67708333;0.303642
10.30486111;43.67708333;0.303642
10.30513889;43.67708333;0.303642
10.30541667;43.67708333;0.303642
10.30569444;43.67708333;0.303642
10.30597222;43.67708333;0.303642
10.30625;43.67708333;0.303642
10.30652778;43.67708333;0.303642
10.30680556;43.67708333;0.303642
10.30708333;43.67708333;0.303642
10.30736111;43.67708333;0.303642
10.32347222;43.67708333;0.54353
10.32375;43.67708333;0.54353
10.32402778;43.67708333;0.54353
10.32430556;43.67708333;0.54353
10.34680556;43.67708333;3.905713
10.34708333;43.67708333;3.905713
10.34736111;43.67708333;3.905713
10.34763889;43.67708333;3.905713
10.34791667;43.67708333;3.905713
10.34819444;43.67708333;3.905713
10.34847222;43.67708333;3.905713
10.34875;43.67708333;2.862349
10.34902778;43.67708333;2.862349
10.34930556;43.67708333;2.862349
10.34958333;43.67708333;2.862349
10.34986111;43.67708333;2.862349
10.35041667;43.67708333;2.862349
10.35069444;43.67708333;2.862349
10.37958333;43.67708333;0.205392
10.37986111;43.67708333;0.205392
10.38013889;43.67708333;0.205392
10.38041667;43.67708333;0.205392
10.41430556;43.67708333;0.545568
10.41486111;43.67708333;0.545568
10.41513889;43.67708333;0.545568
10.27013889;43.67736111;0.255295
10.27291667;43.67736111;0.255295
10.27402778;43.67736111;0.140412
10.27513889;43.67736111;0.140412
10.27541667;43.67736111;0.140412
10.27597222;43.67736111;0.140412
10.27708333;43.67736111;4.59125
10.27736111;43.67736111;4.59125
10.27763889;43.67736111;4.59125
10.27791667;43.67736111;4.59125
10.27819444;43.67736111;4.59125
10.27847222;43.67736111;4.59125
10.27875;43.67736111;4.59125
10.27902778;43.67736111;4.21236
10.28597222;43.67736111;0.303642
10.28625;43.67736111;0.303642
10.28652778;43.67736111;0.303642
10.28847222;43.67736111;0.303642
10.30347222;43.67736111;0.303642
10.30375;43.67736111;0.303642
10.30402778;43.67736111;0.303642
10.30430556;43.67736111;0.303642
10.30458333;43.67736111;0.303642
10.30486111;43.67736111;0.303642
10.30513889;43.67736111;0.303642
10.32430556;43.67736111;0.54353
10.32930556;43.67736111;0.54353
10.32986111;43.67736111;0.54353
10.33013889;43.67736111;0.54353
10.34680556;43.67736111;3.905713
10.34708333;43.67736111;3.905713
10.34736111;43.67736111;3.905713
10.34763889;43.67736111;3.905713
10.34791667;43.67736111;3.905713
10.34819444;43.67736111;3.905713
10.34847222;43.67736111;3.905713
10.34875;43.67736111;3.905713
10.34902778;43.67736111;2.862349
10.34930556;43.67736111;2.862349
10.34958333;43.67736111;2.862349
10.34986111;43.67736111;2.862349
10.35013889;43.67736111;2.862349
10.35041667;43.67736111;2.862349
10.35069444;43.67736111;2.862349
10.37930556;43.67736111;0.205392
10.37958333;43.67736111;0.205392
10.37986111;43.67736111;0.205392
10.41430556;43.67736111;0.545568
10.41458333;43.67736111;0.545568
10.41486111;43.67736111;0.545568
10.41513889;43.67736111;0.545568
10.41541667;43.67736111;0.545568
10.41708333;43.67736111;0.545568
10.43152778;43.67736111;0.296806
10.27013889;43.67763889;0.255295
10.27152778;43.67763889;0.255295
10.27236111;43.67763889;0.255295
10.27263889;43.67763889;0.255295
10.27291667;43.67763889;0.255295
10.27736111;43.67763889;7.114208
10.27763889;43.67763889;7.114208
10.27791667;43.67763889;7.114208
10.27819444;43.67763889;4.91442
10.27875;43.67763889;0.303642
10.27930556;43.67763889;0.303642
10.27958333;43.67763889;0.303642
10.27986111;43.67763889;0.303642
10.28013889;43.67763889;0.303642
10.28041667;43.67763889;0.303642
10.28958333;43.67763889;0.303642
10.30180556;43.67763889;0.303642
10.30208333;43.67763889;0.303642
10.30236111;43.67763889;0.303642
10.30263889;43.67763889;0.303642
10.30291667;43.67763889;0.303642
10.30319444;43.67763889;0.303642
10.30347222;43.67763889;0.303642
10.32541667;43.67763889;0.54353
10.32902778;43.67763889;0.54353
10.32930556;43.67763889;0.54353
10.32958333;43.67763889;0.54353
10.33013889;43.67763889;0.54353
10.34680556;43.67763889;3.905713
10.34708333;43.67763889;3.905713
10.34736111;43.67763889;3.905713
10.34763889;43.67763889;3.905713
10.34791667;43.67763889;3.905713
10.34819444;43.67763889;3.905713
10.34847222;43.67763889;3.905713
10.34875;43.67763889;3.905713
10.34902778;43.67763889;2.862349
10.34930556;43.67763889;2.862349
10.34958333;43.67763889;2.862349
10.34986111;43.67763889;2.862349
10.35013889;43.67763889;2.862349
10.35041667;43.67763889;2.862349
10.35069444;43.67763889;2.862349
10.37902778;43.67763889;0.205392
10.37930556;43.67763889;0.205392
10.37958333;43.67763889;0.205392
10.41458333;43.67763889;0.545568
10.41680556;43.67763889;0.545568
10.43097222;43.67763889;0.296806
10.43125;43.67763889;0.296806
10.43152778;43.67763889;0.296806
10.43180556;43.67763889;0.296806
10.43208333;43.67763889;0.296806
10.43236111;43.67763889;0.38469
10.43847222;43.67763889;0.296806
10.43875;43.67763889;0.296806
10.43902778;43.67763889;0.296806
10.43930556;43.67763889;0.296806
10.27236111;43.67791667;0.255295
10.27263889;43.67791667;0.255295
10.27291667;43.67791667;0.255295
10.27736111;43.67791667;7.114208
10.27763889;43.67791667;7.114208
10.27791667;43.67791667;4.91442
10.27819444;43.67791667;4.91442
10.27875;43.67791667;0.303642
10.27902778;43.67791667;0.303642
10.28847222;43.67791667;0.303642
10.28902778;43.67791667;0.303642
10.28930556;43.67791667;0.303642
10.28958333;43.67791667;0.303642
10.28986111;43.67791667;0.303642
10.30069444;43.67791667;0.303642
10.30097222;43.67791667;0.303642
10.30125;43.67791667;0.303642
10.30152778;43.67791667;0.303642
10.30180556;43.67791667;0.303642
10.32902778;43.67791667;0.54353
10.32930556;43.67791667;0.54353
10.32958333;43.67791667;0.54353
10.34652778;43.67791667;0.216018
10.34680556;43.67791667;2.862349
10.34708333;43.67791667;2.862349
10.34736111;43.67791667;2.862349
10.34763889;43.67791667;2.862349
10.34791667;43.67791667;3.905713
10.34819444;43.67791667;3.905713
10.34847222;43.67791667;3.905713
10.34875;43.67791667;3.905713
10.34902778;43.67791667;2.862349
10.34930556;43.67791667;2.862349
10.34958333;43.67791667;2.862349
10.34986111;43.67791667;2.862349
10.35013889;43.67791667;2.862349
10.35041667;43.67791667;2.862349
10.35069444;43.67791667;2.862349
10.35097222;43.67791667;0.275034
10.37069444;43.67791667;0.275034
10.37902778;43.67791667;0.205392
10.37930556;43.67791667;0.205392
10.37958333;43.67791667;0.205392
10.37986111;43.67791667;0.205392
10.38013889;43.67791667;0.205392
10.41597222;43.67791667;0.545568
10.43097222;43.67791667;0.296806
10.43125;43.67791667;0.296806
10.43152778;43.67791667;0.38469
10.43180556;43.67791667;0.38469
10.43208333;43.67791667;0.38469
10.43236111;43.67791667;0.38469
10.43875;43.67791667;0.296806
10.43902778;43.67791667;0.296806
10.43930556;43.67791667;0.296806
10.43958333;43.67791667;0.296806
10.43986111;43.67791667;0.296806
10.27736111;43.67819444;7.114208
10.27763889;43.67819444;7.114208
10.27791667;43.67819444;4.91442
10.27819444;43.67819444;4.91442
10.27847222;43.67819444;0.303642
10.27930556;43.67819444;0.303642
10.28847222;43.67819444;0.303642
10.28875;43.67819444;0.303642
10.28902778;43.67819444;0.303642
10.28930556;43.67819444;0.303642
10.28958333;43.67819444;0.303642
10.28986111;43.67819444;0.303642
10.29958333;43.67819444;0.303642
10.30013889;43.67819444;0.303642
10.30041667;43.67819444;0.303642
10.30069444;43.67819444;0.303642
10.32680556;43.67819444;0.54353
10.32930556;43.67819444;0.54353
10.34652778;43.67819444;0.216018
10.34680556;43.67819444;2.862349
10.34708333;43.67819444;2.862349
10.34736111;43.67819444;2.862349
10.34763889;43.67819444;2.862349
10.34791667;43.67819444;2.862349
10.34819444;43.67819444;2.862349
10.34847222;43.67819444;3.905713
10.34875;43.67819444;3.905713
10.34902778;43.67819444;2.862349
10.34930556;43.67819444;2.862349
10.34958333;43.67819444;2.862349
10.34986111;43.67819444;2.862349
10.35013889;43.67819444;2.862349
10.35041667;43.67819444;2.862349
10.35069444;43.67819444;2.862349
10.35097222;43.67819444;2.862349
10.35430556;43.67819444;0.275034
10.37041667;43.67819444;0.275034
10.37069444;43.67819444;0.275034
10.37097222;43.67819444;0.275034
10.37930556;43.67819444;0.205392
10.37958333;43.67819444;0.205392
10.37986111;43.67819444;0.205392
10.38013889;43.67819444;0.205392
10.41597222;43.67819444;0.545568
10.41625;43.67819444;0.545568
10.43041667;43.67819444;0.296806
10.43069444;43.67819444;0.38469
10.43097222;43.67819444;0.38469
10.43125;43.67819444;0.38469
10.43152778;43.67819444;0.38469
10.43180556;43.67819444;0.38469
10.43208333;43.67819444;0.38469
10.43236111;43.67819444;0.38469
10.43263889;43.67819444;0.38469
10.43875;43.67819444;0.296806
10.43902778;43.67819444;0.296806
10.43930556;43.67819444;0.296806
10.43958333;43.67819444;0.296806
10.43986111;43.67819444;0.296806
10.27041667;43.67847222;0.255295
10.27736111;43.67847222;7.114208
